ActivitySiteID,ActivityDescription,BookingStartTime,MaxBookees,Number_Booked,Price_INR,BookingEndDateTime,DynamicPrice
HXP,Studio Cyc 5.55-6.45pm,17:55:00,-0.343236148,-0.219810271,0.187438174,21-06-2018,0.21
HXP,Studio Cyc 5.55-6.45pm,17:55:00,-0.343236148,-0.325044039,0.187438174,28-06-2018,0.25
HXP,Studio Cyc 6.10-7.00pm,18:10:00,-0.343236148,-0.219810271,0.187438174,01-06-2018,0.24
HXP,Studio Cyc 6.10-7.00pm,18:10:00,-0.343236148,0.937761171,0.187438174,08-06-2018,0.21
HXP,Studio Cyc 6.10-7.00pm,18:10:00,-0.343236148,0.201124798,0.187438174,15-06-2018,0.21
HXP,Studio Cyc 6.10-7.00pm,18:10:00,-0.343236148,-0.114576504,0.187438174,22-06-2018,0.21
HXP,Studio Cyc 6.10-7.00pm,18:10:00,-0.343236148,0.201124798,0.187438174,29-06-2018,0.21
HXP,Studio Cyc 6.15-7.05pm,18:15:00,-0.343236148,1.042994938,0.187438174,04-06-2018,0.21
HXP,Studio Cyc 6.15-7.05pm,18:15:00,-0.343236148,0.516826101,0.187438174,11-06-2018,0.21
HXP,Studio Cyc 6.15-7.05pm,18:15:00,-0.343236148,0.201124798,0.187438174,18-06-2018,0.21
HXP,Studio Cyc 6.15-7.05pm,18:15:00,-0.343236148,-0.114576504,0.187438174,25-06-2018,0.21
HXP,Studio Cyc 7.00-7.50pm,19:00:00,-0.343236148,0.201124798,0.187438174,07-06-2018,0.21
HXP,Studio Cyc 7.00-7.50pm,19:00:00,-0.343236148,-0.114576504,0.187438174,14-06-2018,0.21
HXP,Studio Cyc 7.00-7.50pm,19:00:00,-0.343236148,0.411592333,0.187438174,21-06-2018,0.21
HXP,Studio Cyc 7.00-7.50pm,19:00:00,-0.343236148,0.622059868,0.187438174,28-06-2018,0.21
HXP,Studio Cyc 7.05-7.55am,07:05:00,-0.343236148,-1.061680411,0.187438174,04-06-2018,0.28
HXP,Studio Cyc 7.05-7.55am,07:05:00,-0.343236148,-0.219810271,0.187438174,06-06-2018,0.24
HXP,Studio Cyc 7.05-7.55am,07:05:00,-0.343236148,-0.114576504,0.187438174,11-06-2018,0.21
HXP,Studio Cyc 7.05-7.55am,07:05:00,-0.343236148,-0.219810271,0.187438174,13-06-2018,0.24
HXP,Studio Cyc 7.05-7.55am,07:05:00,-0.343236148,-0.219810271,0.187438174,18-06-2018,0.24
HXP,Studio Cyc 7.05-7.55am,07:05:00,-0.343236148,-0.745979109,0.187438174,20-06-2018,0.28
HXP,Studio Cyc 7.05-7.55am,07:05:00,-0.343236148,-0.430277806,0.187438174,25-06-2018,0.28
HXP,Studio Cyc 7.05-7.55am,07:05:00,-0.343236148,0.201124798,0.187438174,27-06-2018,0.21
HXP,Studio Cyc 7.30-8.20pm,19:30:00,-0.343236148,0.516826101,0.187438174,05-06-2018,0.21
HXP,Studio Cyc 7.30-8.20pm,19:30:00,-0.343236148,0.937761171,0.187438174,12-06-2018,0.21
HXP,Studio Cyc 7.30-8.20pm,19:30:00,-0.343236148,-0.009342736,0.187438174,19-06-2018,0.21
HXP,Studio Cyc 7.30-8.20pm,19:30:00,-0.343236148,0.201124798,0.187438174,26-06-2018,0.21
HXP,Studio Cyc 8.00-8.50am,08:00:00,-0.343236148,0.937761171,0.187438174,02-06-2018,0.21
HXP,Studio Cyc 8.00-8.50am,08:00:00,-0.343236148,0.622059868,0.187438174,09-06-2018,0.21
HXP,Studio Cyc 8.00-8.50am,08:00:00,-0.343236148,0.832527403,0.187438174,16-06-2018,0.21
HXP,Studio Cyc 8.00-8.50am,08:00:00,-0.343236148,0.937761171,0.187438174,23-06-2018,0.21
HXP,Studio Cyc 8.00-8.50am,08:00:00,-0.343236148,1.042994938,0.187438174,30-06-2018,0.21
HXP,Studio Cyc 8.00-8.50pm,20:00:00,-0.343236148,0.622059868,0.187438174,07-06-2018,0.21
HXP,Studio Cyc 8.00-8.50pm,20:00:00,-0.343236148,0.727293636,0.187438174,14-06-2018,0.21
HXP,Studio Cyc 8.00-8.50pm,20:00:00,-0.343236148,0.095891031,0.187438174,21-06-2018,0.21
HXP,Studio Cyc 8.00-8.50pm,20:00:00,-0.343236148,-0.114576504,0.187438174,28-06-2018,0.21
HXP,Studio Cyc 8.50-9.40am,08:50:00,-0.343236148,0.516826101,0.187438174,02-06-2018,0.21
HXP,Studio Cyc 8.50-9.40am,08:50:00,-0.343236148,-0.114576504,0.187438174,09-06-2018,0.21
HXP,Studio Cyc 8.50-9.40am,08:50:00,-0.343236148,0.516826101,0.187438174,16-06-2018,0.21
HXP,Studio Cyc 8.50-9.40am,08:50:00,-0.343236148,-0.009342736,0.187438174,23-06-2018,0.21
HXP,Studio Cyc 8.50-9.40am,08:50:00,-0.343236148,0.095891031,0.187438174,30-06-2018,0.21
HXP,Studio Cyc 9.05 -9.55am,09:00:00,-0.343236148,1.042994938,0.187438174,03-06-2018,0.21
HXP,Studio Cyc 9.05 -9.55am,09:00:00,-0.343236148,0.832527403,0.187438174,10-06-2018,0.21
HXP,Studio Cyc 9.05 -9.55am,09:00:00,-0.343236148,0.937761171,0.187438174,17-06-2018,0.21
HXP,Studio Cyc 9.05 -9.55am,09:00:00,-0.343236148,0.306358566,0.187438174,24-06-2018,0.21
HXP,Studio Cyc 10.00 -10.50am,10:00:00,-0.343236148,1.042994938,0.187438174,03-06-2018,0.19
HXP,Studio Cyc 10.00 -10.50am,10:00:00,-0.343236148,0.622059868,0.187438174,10-06-2018,0.19
HXP,Studio Cyc 10.00 -10.50am,10:00:00,-0.343236148,0.622059868,0.187438174,17-06-2018,0.19
HXP,Studio Cyc 10.00 -10.50am,10:00:00,-0.343236148,0.306358566,0.187438174,24-06-2018,0.19
HXP,Studio Cyc 10.00-10.50am,10:00:00,-0.343236148,0.832527403,0.187438174,07-06-2018,0.19
HXP,Studio Cyc 10.00-10.50am,10:00:00,-0.343236148,0.306358566,0.187438174,14-06-2018,0.19
HXP,Studio Cyc 10.00-10.50am,10:00:00,-0.343236148,0.622059868,0.187438174,21-06-2018,0.19
HXP,Studio Cyc 10.00-10.50am,10:00:00,-0.343236148,0.727293636,0.187438174,28-06-2018,0.19
HXP,Studio Cyc 11.30 - 12.20,11:30:00,-0.343236148,-0.745979109,0.187438174,04-06-2018,0.25
HXP,Studio Cyc 11.30 - 12.20,11:30:00,-0.343236148,0.095891031,0.187438174,11-06-2018,0.19
HXP,Studio Cyc 11.30 - 12.20,11:30:00,-0.343236148,0.095891031,0.187438174,18-06-2018,0.19
HXP,Studio Cyc 11.30 - 12.20,11:30:00,-0.343236148,0.411592333,0.187438174,25-06-2018,0.19
HXP,Studio Cyc 12.10-1.00pm,12:10:00,-0.343236148,-0.430277806,0.187438174,06-06-2018,0.25
HXP,Studio Cyc 12.10-1.00pm,12:10:00,-0.343236148,-0.640745341,0.187438174,13-06-2018,0.25
HXP,Studio Cyc 12.10-1.00pm,12:10:00,-0.343236148,0.201124798,0.187438174,20-06-2018,0.19
HXP,Studio Cyc 12.10-1.00pm,12:10:00,-0.343236148,-0.009342736,0.187438174,27-06-2018,0.19
HXP,Studio Cyc 12.30-1.20pm,12:30:00,-0.343236148,-0.745979109,0.187438174,04-06-2018,0.25
HXP,Studio Cyc 12.30-1.20pm,12:30:00,-0.343236148,-0.640745341,0.187438174,11-06-2018,0.25
HXP,Studio Cyc 12.30-1.20pm,12:30:00,-0.343236148,-0.219810271,0.187438174,18-06-2018,0.21
HXP,Studio Cyc 12.30-1.20pm,12:30:00,-0.343236148,-0.430277806,0.187438174,25-06-2018,0.25
HXP,Studio Cycling 7.05 -7.55,07:05:00,-0.343236148,-0.745979109,0.187438174,05-06-2018,0.28
HXP,Studio Cycling 7.05 -7.55,07:05:00,-0.343236148,-0.745979109,0.187438174,12-06-2018,0.28
HXP,Studio Cycling 7.05 -7.55,07:05:00,-0.343236148,-0.851212876,0.187438174,19-06-2018,0.28
HXP,Studio Cycling 7.05 -7.55,07:05:00,-0.343236148,-0.430277806,0.187438174,26-06-2018,0.28
HXP,Swimfit 6.30 -7.30pm,18:30:00,-1.138472092,-0.745979109,-0.444853265,04-06-2018,-0.56
HXP,Swimfit 6.30 -7.30pm,18:30:00,-1.138472092,-0.325044039,-0.444853265,11-06-2018,-0.51
HXP,Swimfit 6.30 -7.30pm,18:30:00,-1.138472092,-0.745979109,-0.444853265,18-06-2018,-0.56
HXP,Swimfit 6.30 -7.30pm,18:30:00,-1.138472092,-0.535511574,-0.444853265,25-06-2018,-0.51
HXP,Swimfit 6.30-7.30am,06:30:00,-1.138472092,-1.272147946,-0.444853265,04-06-2018,-0.68
HXP,Swimfit 6.30-7.30am,06:30:00,-1.138472092,-1.061680411,-0.444853265,11-06-2018,-0.68
HXP,Swimfit 6.30-7.30am,06:30:00,-1.138472092,-0.745979109,-0.444853265,18-06-2018,-0.56
HXP,Swimfit 6.30-7.30am,06:30:00,-1.138472092,-0.535511574,-0.444853265,25-06-2018,-0.51
HXP,Swimfit 6.30am -7.30am,06:30:00,-1.138472092,-0.851212876,-0.444853265,06-06-2018,-0.56
HXP,Swimfit 6.30am -7.30am,06:30:00,-1.138472092,-0.430277806,-0.444853265,13-06-2018,-0.51
HXP,Swimfit 6.30am -7.30am,06:30:00,-1.138472092,-0.219810271,-0.444853265,20-06-2018,-0.51
HXP,Swimfit 6.30am -7.30am,06:30:00,-1.138472092,-0.219810271,-0.444853265,27-06-2018,-0.51
HXP,Swimfit 7pm - 8pm,19:00:00,-1.138472092,-0.956446644,-0.444853265,01-06-2018,-0.68
HXP,Swimfit 7pm - 8pm,19:00:00,-1.138472092,-0.325044039,-0.444853265,08-06-2018,-0.51
HXP,Swimfit 7pm - 8pm,19:00:00,-1.138472092,-0.535511574,-0.444853265,15-06-2018,-0.51
HXP,Swimfit 7pm - 8pm,19:00:00,-1.138472092,-0.745979109,-0.444853265,22-06-2018,-0.56
HXP,Swimfit 7pm - 8pm,19:00:00,-1.138472092,-0.430277806,-0.444853265,29-06-2018,-0.51
HXP,Tai-Chi  12 -1pm,12:00:00,-0.475775472,-0.851212876,2.71660393,07-06-2018,3.59
HXP,Tai-Chi  12 -1pm,12:00:00,-0.475775472,-1.061680411,2.71660393,14-06-2018,3.59
HXP,Tai-Chi  12 -1pm,12:00:00,-0.475775472,-0.745979109,2.71660393,21-06-2018,3.59
HXP,Tai-Chi  12 -1pm,12:00:00,-0.475775472,-1.272147946,2.71660393,28-06-2018,3.59
HXP,Zumba 6.15-7.15pm,18:15:00,-0.475775472,0.411592333,-0.697769841,05-06-2018,-0.79
HXP,Zumba 6.15-7.15pm,18:15:00,-0.475775472,0.727293636,-0.697769841,12-06-2018,-0.79
HXP,Zumba 6.15-7.15pm,18:15:00,-0.475775472,0.727293636,-0.697769841,19-06-2018,-0.79
HXP,Zumba 6.15-7.15pm,18:15:00,-0.475775472,0.516826101,-0.697769841,26-06-2018,-0.79
HXP,Zumba 10.00-10.50.Am,10:00:00,-0.475775472,0.622059868,-0.697769841,02-06-2018,-0.69
HXP,Zumba 10.00-10.50.Am,10:00:00,-0.475775472,0.622059868,-0.697769841,09-06-2018,-0.69
HXP,Zumba 10.00-10.50.Am,10:00:00,-0.475775472,0.516826101,-0.697769841,16-06-2018,-0.69
HXP,Zumba 10.00-10.50.Am,10:00:00,-0.475775472,0.727293636,-0.697769841,23-06-2018,-0.69
HXP,Zumba 10.00-10.50.Am,10:00:00,-0.475775472,0.095891031,-0.697769841,30-06-2018,-0.69
NBL,20-20-20 9.30-10.30am,09:30:00,1.843662696,1.253462473,-1.709436143,05-06-2018,-1.97
NBL,20-20-20 9.30-10.30am,09:30:00,1.843662696,1.77963131,-1.709436143,12-06-2018,-2.36
NBL,20-20-20 9.30-10.30am,09:30:00,1.843662696,0.201124798,-1.709436143,19-06-2018,-1.77
NBL,20-20-20 9.30-10.30am,09:30:00,1.843662696,0.622059868,-1.709436143,26-06-2018,-1.77
NBL,20:20:20 9.30-10.30am,09:30:00,1.843662696,-0.009342736,-1.709436143,07-06-2018,-1.77
NBL,20:20:20 9.30-10.30am,09:30:00,1.843662696,-0.325044039,-1.709436143,14-06-2018,-1.77
NBL,20:20:20 9.30-10.30am,09:30:00,1.843662696,-0.430277806,-1.709436143,21-06-2018,-1.77
NBL,20:20:20 9.30-10.30am,09:30:00,1.843662696,-0.219810271,-1.709436143,28-06-2018,-1.77
NBL,B L T Antenatal Mums,09:45:00,0.518269457,-1.693083016,-0.444853265,20-06-2018,-0.46
NBL,B L T Chair Based,12:40:00,1.180966077,-0.745979109,-0.444853265,07-06-2018,-0.4
NBL,B L T Exercise,11:00:00,0.518269457,-1.693083016,-0.444853265,12-06-2018,-0.4
NBL,Barre Pilates   12-1pm,12:00:00,1.843662696,-0.219810271,1.452021052,02-06-2018,1.31
NBL,Barre Pilates   12-1pm,12:00:00,1.843662696,-0.325044039,1.452021052,09-06-2018,1.31
NBL,Barre Pilates   12-1pm,12:00:00,1.843662696,-0.851212876,1.452021052,16-06-2018,1.31
NBL,Barre Pilates   12-1pm,12:00:00,1.843662696,-0.640745341,1.452021052,23-06-2018,1.31
NBL,Barre Pilates   12-1pm,12:00:00,1.843662696,-0.851212876,1.452021052,30-06-2018,1.31
NBL,Body Combat 5.30-6.30pm,17:30:00,1.843662696,-0.114576504,-0.444853265,07-06-2018,-0.4
NBL,Body Combat 5.30-6.30pm,17:30:00,1.843662696,0.095891031,-0.444853265,14-06-2018,-0.4
NBL,Body Combat 5.30-6.30pm,17:30:00,1.843662696,-0.114576504,-0.444853265,21-06-2018,-0.4
NBL,Body Combat 5.30-6.30pm,17:30:00,1.843662696,-0.640745341,-0.444853265,28-06-2018,-0.4
NBL,Body Combat 6.45-7.45pm,18:45:00,1.843662696,-0.745979109,-0.444853265,04-06-2018,-0.46
NBL,Body Combat 6.45-7.45pm,18:45:00,1.843662696,-0.325044039,-0.444853265,11-06-2018,-0.46
NBL,Body Combat 6.45-7.45pm,18:45:00,1.843662696,0.516826101,-0.444853265,18-06-2018,-0.46
NBL,Body Cond 5.45-6.45pm,17:45:00,1.843662696,0.201124798,-0.697769841,13-06-2018,-0.63
NBL,Body Cond 5.45-6.45pm,17:45:00,1.843662696,-0.219810271,-0.697769841,20-06-2018,-0.63
NBL,Body Cond 5.45-6.45pm,17:45:00,1.843662696,-0.745979109,-0.697769841,27-06-2018,-0.63
NBL,Body Cond 6.30-7.30pm,18:30:00,1.843662696,1.042994938,-0.697769841,05-06-2018,-0.8
NBL,Body Cond 6.30-7.30pm,18:30:00,1.843662696,1.990098845,-0.697769841,12-06-2018,-0.96
NBL,Body Cond 6.30-7.30pm,18:30:00,1.843662696,0.201124798,-0.697769841,19-06-2018,-0.72
NBL,Body Cond 6.30-7.30pm,18:30:00,1.843662696,0.201124798,-0.697769841,26-06-2018,-0.72
NBL,Body Cond 12.45-1.45pm,12:45:00,1.843662696,-1.272147946,-0.697769841,01-06-2018,-0.63
NBL,Body Cond 12.45-1.45pm,12:45:00,1.843662696,-1.166914178,-0.697769841,08-06-2018,-0.63
NBL,Body Cond 12.45-1.45pm,12:45:00,1.843662696,-0.851212876,-0.697769841,15-06-2018,-0.63
NBL,Body Cond 12.45-1.45pm,12:45:00,1.843662696,-1.272147946,-0.697769841,22-06-2018,-0.63
NBL,Body Cond 12.45-1.45pm,12:45:00,1.843662696,-1.482615481,-0.697769841,29-06-2018,-0.63
NBL,Body Cond 1745-1845,17:45:00,1.843662696,-0.640745341,-0.697769841,06-06-2018,-0.63
NBL,Body Pump  5.45-6.45pm,17:45:00,1.843662696,1.884865078,0.187438174,04-06-2018,0.22
NBL,Body Pump  5.45-6.45pm,17:45:00,1.843662696,2.20056638,0.187438174,11-06-2018,0.22
NBL,Body Pump  5.45-6.45pm,17:45:00,1.843662696,1.358696241,0.187438174,18-06-2018,0.19
NBL,Body Pump  5.45-6.45pm,17:45:00,1.843662696,1.148228706,0.187438174,25-06-2018,0.19
NBL,Body Pump 8.00-9.00pm,20:00:00,1.843662696,0.411592333,0.187438174,07-06-2018,0.19
NBL,Body Pump 8.00-9.00pm,20:00:00,1.843662696,1.358696241,0.187438174,14-06-2018,0.22
NBL,Body Pump 8.00-9.00pm,20:00:00,1.843662696,0.306358566,0.187438174,21-06-2018,0.19
NBL,Body Pump 8.00-9.00pm,20:00:00,1.843662696,-1.061680411,0.187438174,28-06-2018,0.19
NBL,Body Pump 9.00-10.00am,09:00:00,1.843662696,0.306358566,0.187438174,02-06-2018,0.19
NBL,Body Pump 9.00-10.00am,09:00:00,1.843662696,0.516826101,0.187438174,09-06-2018,0.19
NBL,Body Pump 9.00-10.00am,09:00:00,1.843662696,-0.009342736,0.187438174,16-06-2018,0.19
NBL,Body Pump 9.00-10.00am,09:00:00,1.843662696,1.358696241,0.187438174,23-06-2018,0.22
NBL,Body Pump 9.00-10.00am,09:00:00,1.843662696,0.937761171,0.187438174,30-06-2018,0.22
NBL,Body Pump 12.30-1.30pm,12:30:00,1.843662696,-0.535511574,0.187438174,07-06-2018,0.17
NBL,Body Pump 12.30-1.30pm,12:30:00,1.843662696,-0.640745341,0.187438174,14-06-2018,0.17
NBL,Body Pump 12.30-1.30pm,12:30:00,1.843662696,-1.166914178,0.187438174,21-06-2018,0.17
NBL,Body Pump 12.30-1.30pm,12:30:00,1.843662696,-0.640745341,0.187438174,28-06-2018,0.17
NBL,Chair Based Exercise,13:00:00,1.180966077,-1.482615481,0.187438174,14-06-2018,0.17
NBL,Chair Based Exercise,13:00:00,1.180966077,-1.272147946,0.187438174,28-06-2018,0.17
NBL,Circuits 8.00-9.00pm Edit,20:00:00,1.843662696,-0.325044039,1.452021052,04-06-2018,1.5
NBL,Circuits 8.00-9.00pm Edit,20:00:00,1.843662696,-0.430277806,1.452021052,11-06-2018,1.5
NBL,Circuits 8.00-9.00pm Edit,20:00:00,1.843662696,-0.009342736,1.452021052,18-06-2018,1.5
NBL,Circuits 8.00-9.00pm Edit,20:00:00,1.843662696,-0.851212876,1.452021052,25-06-2018,1.5
NBL,Gentle Keep Fit 11-12pm,11:00:00,1.843662696,-0.640745341,-1.077144704,04-06-2018,-0.97
NBL,Gentle Keep Fit 11-12pm,11:00:00,1.843662696,1.148228706,-1.077144704,11-06-2018,-1.08
NBL,Gentle Keep Fit 11-12pm,11:00:00,1.843662696,1.463930008,-1.077144704,18-06-2018,-1.08
NBL,Gentle Keep Fit 11-12pm,11:00:00,1.843662696,1.358696241,-1.077144704,25-06-2018,-1.08
NBL,Gentlekeepfit 10.30-11.30,10:30:00,1.843662696,0.516826101,-1.077144704,07-06-2018,-0.97
NBL,Gentlekeepfit 10.30-11.30,10:30:00,1.843662696,0.516826101,-1.077144704,14-06-2018,-0.97
NBL,Gentlekeepfit 10.30-11.30,10:30:00,1.843662696,-0.325044039,-1.077144704,21-06-2018,-0.97
NBL,Gentlekeepfit 10.30-11.30,10:30:00,1.843662696,-0.745979109,-1.077144704,28-06-2018,-0.97
NBL,Jnr Gym Ind 3.30-5.00pm,15:30:00,-1.999977697,-1.693083016,1.452021052,01-06-2018,1.74
NBL,Jnr Gym Ind 3.30-5.00pm,15:30:00,-1.999977697,-1.693083016,1.452021052,06-06-2018,1.74
NBL,Jnr Gym Ind 3.30-5.00pm,15:30:00,-1.999977697,-1.693083016,1.452021052,08-06-2018,1.74
NBL,Jnr Gym Ind 3.30-5.00pm,15:30:00,-1.999977697,-1.693083016,1.452021052,15-06-2018,1.74
NBL,Jnr Gym Ind 3.30-5.00pm,15:30:00,-1.999977697,-1.693083016,1.452021052,20-06-2018,1.74
NBL,Jnr Gym Ind 3.30-5.00pm,15:30:00,-1.999977697,-1.693083016,1.452021052,25-06-2018,1.74
NBL,Line Dance 10.45-11.45am,10:45:00,2.506359316,2.937202752,-0.444853265,05-06-2018,-0.53
NBL,Line Dance 10.45-11.45am,10:45:00,2.506359316,3.358137822,-0.444853265,12-06-2018,-0.53
NBL,Line Dance 10.45-11.45am,10:45:00,2.506359316,3.673839125,-0.444853265,19-06-2018,-0.53
NBL,Line Dance 10.45-11.45am,10:45:00,2.506359316,3.04243652,-0.444853265,26-06-2018,-0.53
NBL,Line Dance 11.45-12.45pm,11:45:00,2.506359316,0.201124798,-0.444853265,05-06-2018,-0.4
NBL,Line Dance 11.45-12.45pm,11:45:00,2.506359316,0.622059868,-0.444853265,12-06-2018,-0.4
NBL,Line Dance 11.45-12.45pm,11:45:00,2.506359316,0.937761171,-0.444853265,19-06-2018,-0.4
NBL,Line Dance 11.45-12.45pm,11:45:00,2.506359316,0.937761171,-0.444853265,26-06-2018,-0.4
NBL,Line Dancing  11-12.30pm,11:00:00,2.506359316,-0.640745341,-0.444853265,01-06-2018,-0.4
NBL,Line Dancing  11-12.30pm,11:00:00,2.506359316,-0.114576504,-0.444853265,08-06-2018,-0.4
NBL,Line Dancing  11-12.30pm,11:00:00,2.506359316,0.411592333,-0.444853265,15-06-2018,-0.4
NBL,Line Dancing  11-12.30pm,11:00:00,2.506359316,-0.009342736,-0.444853265,22-06-2018,-0.4
NBL,Line Dancing  11-12.30pm,11:00:00,2.506359316,-0.219810271,-0.444853265,29-06-2018,-0.4
NBL,Nice & Easy 9.15-10.15am,09:15:00,1.843662696,0.306358566,-1.077144704,06-06-2018,-1.11
NBL,Nice & Easy 9.15-10.15am,09:15:00,1.843662696,0.201124798,-1.077144704,13-06-2018,-1.11
NBL,Nice & Easy 9.15-10.15am,09:15:00,1.843662696,-0.430277806,-1.077144704,20-06-2018,-1.11
NBL,Nice & Easy 9.15-10.15am,09:15:00,1.843662696,0.095891031,-1.077144704,27-06-2018,-1.11
NBL,Nice & Easy 10.00-10.45am,10:00:00,0.518269457,0.201124798,-1.077144704,05-06-2018,-0.97
NBL,Nice & Easy 10.00-10.45am,10:00:00,0.518269457,-0.009342736,-1.077144704,12-06-2018,-0.97
NBL,Nice & Easy 10.00-10.45am,10:00:00,0.518269457,0.095891031,-1.077144704,19-06-2018,-0.97
NBL,Nice & Easy 10.00-10.45am,10:00:00,0.518269457,-0.219810271,-1.077144704,26-06-2018,-0.97
NBL,Nice & Easy 11.30-12.30pm,11:30:00,1.843662696,-0.640745341,-1.077144704,07-06-2018,-0.97
NBL,Nice & Easy 11.30-12.30pm,11:30:00,1.843662696,-0.219810271,-1.077144704,14-06-2018,-0.97
NBL,Nice & Easy 11.30-12.30pm,11:30:00,1.843662696,-0.219810271,-1.077144704,21-06-2018,-0.97
NBL,Nice & Easy 11.30-12.30pm,11:30:00,1.843662696,-1.166914178,-1.077144704,28-06-2018,-0.97
NBL,Pilates 1.45-2.45pm,13:45:00,1.843662696,2.20056638,1.452021052,05-06-2018,1.74
NBL,Pilates 1.45-2.45pm,13:45:00,1.843662696,2.305800148,1.452021052,12-06-2018,1.74
NBL,Pilates 1.45-2.45pm,13:45:00,1.843662696,1.569163775,1.452021052,19-06-2018,1.74
NBL,Pilates 1.45-2.45pm,13:45:00,1.843662696,1.77963131,1.452021052,26-06-2018,1.74
NBL,Pilates 5.00-5.45pm,17:00:00,1.843662696,0.306358566,1.452021052,06-06-2018,1.31
NBL,Pilates 5.00-5.45pm,17:00:00,1.843662696,0.832527403,1.452021052,13-06-2018,1.31
NBL,Pilates 5.00-5.45pm,17:00:00,1.843662696,0.622059868,1.452021052,20-06-2018,1.31
NBL,Pilates 5.00-5.45pm,17:00:00,1.843662696,0.516826101,1.452021052,27-06-2018,1.31
NBL,Pilates 6.45-7.45pm,18:45:00,1.843662696,1.253462473,1.452021052,07-06-2018,1.67
NBL,Pilates 6.45-7.45pm,18:45:00,1.843662696,0.306358566,1.452021052,14-06-2018,1.5
NBL,Pilates 6.45-7.45pm,18:45:00,1.843662696,1.042994938,1.452021052,21-06-2018,1.67
NBL,Pilates 6.45-7.45pm,18:45:00,1.843662696,0.201124798,1.452021052,28-06-2018,1.5
NBL,Pilates 10.00-11.00am,10:00:00,1.843662696,0.516826101,1.452021052,01-06-2018,1.31
NBL,Pilates 10.00-11.00am,10:00:00,1.843662696,0.516826101,1.452021052,08-06-2018,1.31
NBL,Pilates 10.00-11.00am,10:00:00,1.843662696,0.411592333,1.452021052,15-06-2018,1.31
NBL,Pilates 10.00-11.00am,10:00:00,1.843662696,0.516826101,1.452021052,22-06-2018,1.31
NBL,Pilates 10.00-11.00am,10:00:00,1.843662696,-0.219810271,1.452021052,29-06-2018,1.31
NBL,Pilates 14:45- 15:45,14:45:00,1.843662696,-0.956446644,1.452021052,07-06-2018,1.31
NBL,Pilates 14:45- 15:45,14:45:00,1.843662696,0.306358566,1.452021052,14-06-2018,1.31
NBL,Pilates 14:45- 15:45,14:45:00,1.843662696,-0.640745341,1.452021052,21-06-2018,1.31
NBL,Pilates 14:45- 15:45,14:45:00,1.843662696,-0.535511574,1.452021052,28-06-2018,1.31
NBL,Power Yoga 10.00-11.00am,10:00:00,2.506359316,-0.745979109,0.819729613,04-06-2018,0.74
NBL,Power Yoga 10.00-11.00am,10:00:00,2.506359316,0.306358566,0.819729613,11-06-2018,0.74
NBL,Power Yoga 10.00-11.00am,10:00:00,2.506359316,0.411592333,0.819729613,18-06-2018,0.74
NBL,Power Yoga 10.00-11.00am,10:00:00,2.506359316,0.516826101,0.819729613,25-06-2018,0.74
NBL,Power Yoga 10.15-11.15am,10:15:00,1.843662696,0.306358566,0.819729613,06-06-2018,0.74
NBL,Power Yoga 10.15-11.15am,10:15:00,1.843662696,-1.587849248,0.819729613,13-06-2018,0.74
NBL,Power Yoga 10.15-11.15am,10:15:00,1.843662696,1.253462473,0.819729613,20-06-2018,0.82
NBL,Power Yoga 10.15-11.15am,10:15:00,1.843662696,-0.430277806,0.819729613,27-06-2018,0.74
NBL,Pump  8.15-9.15pm,20:15:00,1.843662696,0.516826101,1.452021052,05-06-2018,1.5
NBL,Pump  8.15-9.15pm,20:15:00,1.843662696,-0.114576504,1.452021052,12-06-2018,1.5
NBL,Pump  8.15-9.15pm,20:15:00,1.843662696,-0.430277806,1.452021052,19-06-2018,1.5
NBL,Pump  8.15-9.15pm,20:15:00,1.843662696,-0.851212876,1.452021052,26-06-2018,1.5
NBL,Purestretch 6.45-7.45pm,18:45:00,2.506359316,0.201124798,-1.077144704,25-06-2018,-1.11
NBL,Sh`Bam   6.30-7.30pm,18:30:00,2.506359316,0.306358566,-1.077144704,01-06-2018,-1.11
NBL,Sh`Bam   6.30-7.30pm,18:30:00,2.506359316,0.937761171,-1.077144704,08-06-2018,-1.11
NBL,Sh`Bam   6.30-7.30pm,18:30:00,2.506359316,-0.009342736,-1.077144704,15-06-2018,-1.11
NBL,Sh`Bam   6.30-7.30pm,18:30:00,2.506359316,0.201124798,-1.077144704,22-06-2018,-1.11
NBL,Sh`Bam   6.30-7.30pm,18:30:00,2.506359316,-0.009342736,-1.077144704,29-06-2018,-1.11
NBL,Sh`Bam  7.30-8.15pm,19:30:00,2.506359316,1.884865078,-1.077144704,05-06-2018,-1.24
NBL,Sh`Bam  7.30-8.15pm,19:30:00,2.506359316,1.884865078,-1.077144704,12-06-2018,-1.24
NBL,Sh`Bam  7.30-8.15pm,19:30:00,2.506359316,0.622059868,-1.077144704,19-06-2018,-1.11
NBL,Sh`Bam  7.30-8.15pm,19:30:00,2.506359316,0.727293636,-1.077144704,26-06-2018,-1.11
NBL,Sha`Bam  11.00-12.00pm,11:00:00,2.506359316,-0.219810271,-1.077144704,02-06-2018,-0.97
NBL,Sha`Bam  11.00-12.00pm,11:00:00,2.506359316,0.411592333,-1.077144704,09-06-2018,-0.97
NBL,Sha`Bam  11.00-12.00pm,11:00:00,2.506359316,-0.851212876,-1.077144704,16-06-2018,-0.97
